#{"t_start": 1776704588.7369568, "env_id": "None"}
r,l,t,is_success,fusion_alpha
57.262244,27,561.212007,True,0.9925
62.460846,83,564.985743,True,0.9925
63.37381,110,569.985377,True,0.9925
52.955518,6,570.263177,True,0.9925
-17.776576,126,575.950331,False,0.9925
50.482858,1,576.008279,True,0.9925
52.772521,8,576.387184,True,0.9925
66.241842,209,585.815387,True,0.9925
65.716204,47,587.955058,True,0.9925
63.665035,90,592.037775,True,0.9925
52.384265,88,595.997546,True,0.9925
52.710242,8,596.381638,True,0.9925
56.532381,20,597.290598,True,0.9925
60.051527,103,601.958236,True,0.9925
59.535667,40,603.778307,True,0.9925
62.407503,49,605.993346,True,0.9925
60.480643,37,607.670241,True,0.9925
0.676876,94,620.772345,False,0.9925
0.09265,68,623.842978,False,0.9925
65.155181,109,628.783863,True,0.9925
-30.359641,149,635.479184,False,0.9925
61.673724,27,636.721347,True,0.9925
62.152802,33,638.254108,True,0.9925
49.496445,1,638.317298,True,0.9925
53.809749,10,638.779142,True,0.9925
62.88782,104,643.488349,True,0.9925
64.279813,46,645.674756,True,0.9925
59.686175,34,647.253539,True,0.9925
64.115874,144,653.780724,True,0.9925
60.038818,43,655.730273,True,0.9925
56.856876,28,656.999417,True,0.9925
57.464065,16,657.745266,True,0.9925
65.921882,51,660.067151,True,0.9925
62.887968,43,662.043586,True,0.9925
57.451971,16,662.77926,True,0.9925
64.098236,44,664.843852,True,0.9925
49.619079,1,664.909756,True,0.9925
63.787152,379,682.089767,True,0.9925
61.944441,98,686.512112,True,0.9925
56.881994,20,687.446683,True,0.993
62.00195,63,690.292301,True,0.993
60.951337,42,692.23386,True,0.993
60.836029,45,694.294997,True,0.993
0.56775,52,696.676145,False,0.993
53.666257,8,697.061124,True,0.993
61.739051,25,698.240912,True,0.993
58.200504,100,702.79295,True,0.993
62.170461,46,704.898913,True,0.993
60.855759,31,706.323036,True,0.993
1.74708,114,711.495324,False,0.993
68.092182,133,725.967553,True,0.993
65.653854,55,728.536502,True,0.993
62.543512,26,729.747126,True,0.993
64.597414,155,736.750088,True,0.993
61.000968,42,738.656863,True,0.993
56.322991,19,739.552909,True,0.993
64.877842,42,741.483275,True,0.993
59.782454,26,742.687096,True,0.993
60.663056,121,748.201351,True,0.993
61.961737,34,749.794308,True,0.993
-0.260654,118,755.134129,False,0.993
