#{"t_start": 1774271305.8688312, "env_id": "None"}
r,l,t,is_success,fusion_alpha
54.823979,58,3792.027038,True,0.95
62.366055,27,3796.642086,True,0.95
62.117755,97,3812.669579,True,0.95
64.840967,33,3818.355644,True,0.95
60.85764,110,3837.166926,True,0.95
58.970451,19,3840.436107,True,0.95
58.451211,24,3844.582075,True,0.95
61.245354,142,3868.797154,True,0.95
56.20389,18,3871.926049,True,0.95
62.861961,45,3879.730642,True,0.95
56.671928,119,3900.102031,True,0.95
67.403658,135,3923.084527,True,0.95
56.579402,17,3926.040634,True,0.95
60.939015,23,3930.01508,True,0.95
60.529426,85,3944.606962,True,0.95
61.419453,26,3949.104463,True,0.95
66.863172,78,3962.436914,True,0.95
59.626577,21,3966.062045,True,0.95
62.175074,128,4001.545328,True,0.95
51.298172,81,4015.524964,True,0.95
57.112542,15,4018.19062,True,0.95
57.921398,85,4033.335584,True,0.95
63.786192,34,4039.407696,True,0.95
59.733515,23,4043.466977,True,0.95
64.063955,107,4062.192999,True,0.95
59.622582,28,4067.034234,True,0.95
56.789799,22,4070.803186,True,0.95
60.985633,29,4075.799997,True,0.95
55.571573,12,4077.897653,True,0.95
57.400138,17,4080.842974,True,0.95
56.970604,103,4098.475182,True,0.95
57.685891,16,4101.244199,True,0.95
58.532352,17,4104.221117,True,0.95
54.707476,9,4105.834979,True,0.95
59.264067,23,4109.792435,True,0.95
63.336792,154,4136.251724,True,0.95
54.20087,11,4138.227148,True,0.95
54.629839,12,4140.349352,True,0.95
61.756939,23,4144.43572,True,0.95
59.152878,105,4163.247925,True,0.95
55.188086,12,4165.504108,True,0.95
62.436602,64,4177.405537,True,0.95
64.607411,38,4184.585726,True,0.95
59.257806,19,4188.145605,True,0.95
63.443952,31,4193.755966,True,0.95
62.465393,36,4200.778726,True,0.95
58.929357,20,4204.491702,True,0.95
56.313008,118,4225.989772,True,0.95
60.612956,28,4231.031382,True,0.95
62.788381,31,4236.368216,True,0.95
58.541327,25,4240.83522,True,0.95
63.730557,102,4258.967147,True,0.95
62.540806,102,4276.515903,True,0.95
56.290234,99,4293.610162,True,0.95
55.769251,12,4295.708822,True,0.95
61.722436,26,4300.177636,True,0.95
58.820915,19,4303.540329,True,0.95
61.767799,27,4308.316414,True,0.95
56.614326,103,4326.082118,True,0.95
62.837138,29,4331.117586,True,0.95
57.261572,16,4333.922434,True,0.95
63.194233,29,4339.041763,True,0.95
65.950499,163,4379.5095,True,0.95
51.926789,6,4380.60023,True,0.95
53.443054,106,4399.072021,True,0.95
57.837696,17,4402.081702,True,0.95
62.968924,32,4407.770282,True,0.95
54.64271,11,4409.746505,True,0.95
55.290597,11,4411.704045,True,0.95
60.256181,47,4420.383236,True,0.95
57.767704,20,4423.915951,True,0.95
59.538805,25,4428.407661,True,0.95
64.195032,108,4447.893243,True,0.95
54.821294,16,4450.826594,True,0.95
58.180634,155,4478.698846,True,0.95
61.354262,29,4483.996172,True,0.95
54.129369,90,4500.242648,True,0.95
59.709952,20,4503.983933,True,0.95
53.261768,7,4505.341406,True,0.95
55.716231,65,4517.089866,True,0.95
54.837697,10,4518.95196,True,0.95
60.687085,28,4524.043506,True,0.95
63.082317,27,4528.992389,True,0.95
62.925294,26,4533.748314,True,0.95
61.232454,33,4539.621227,True,0.95
59.948317,24,4543.974426,True,0.95
58.389628,16,4546.852982,True,0.95
62.602065,33,4552.499582,True,0.95
55.817649,66,4564.417798,True,0.95
60.977039,24,4568.636117,True,0.95
63.524086,31,4574.058619,True,0.95
