#{"t_start": 1774422609.3970504, "env_id": "None"}
r,l,t,is_success,fusion_alpha
-0.156826,600,9526.785541,False,0.98
9.436784,600,9663.213664,False,0.98
12.597741,600,9788.584835,False,0.98
3.846317,600,9914.555698,False,0.98
5.919843,600,10040.272349,False,0.98
5.687004,600,10179.479327,False,0.98
3.160434,600,10305.165318,False,0.98
6.224357,600,10432.244459,False,0.98
9.239138,600,10570.042739,False,0.98
4.220967,600,10693.284381,False,0.98
8.809489,600,10825.310966,False,0.98
11.016372,600,10973.589309,False,0.98
6.844539,600,11110.676997,False,0.98
7.545995,600,11249.001279,False,0.98
5.183513,600,11384.456239,False,0.98
8.316141,600,11543.112346,False,0.98
12.985147,600,11677.076039,False,0.98
10.037833,600,11821.831428,False,0.98
7.68849,600,11973.562052,False,0.98
5.950206,600,12106.943758,False,0.98
1.260447,600,12240.653162,False,0.98
-4.216027,600,12375.394846,False,0.98
5.26458,600,12524.795659,False,0.98
5.524237,600,12660.819031,False,0.98
10.896877,600,12797.426945,False,0.98
7.447838,600,12946.969166,False,0.98
0.915829,600,13083.635469,False,0.98
6.735828,600,13231.545815,False,0.98
7.51995,600,13387.367548,False,0.98
9.758407,600,13524.728405,False,0.98
5.051864,600,13661.306046,False,0.98
3.544685,600,13799.625718,False,0.98
10.782082,600,13952.778772,False,0.98
7.553194,600,14099.459206,False,0.98
5.237309,600,14240.997777,False,0.98
5.096087,600,14395.43657,False,0.98
6.460343,600,14537.392184,False,0.98
7.138131,600,14686.24866,False,0.98
7.948062,600,14829.346285,False,0.98
5.167682,600,14987.864056,False,0.98
9.581822,600,15132.823256,False,0.98
2.638818,600,15278.917974,False,0.98
8.436576,600,15437.466296,False,0.98
10.065226,600,15584.486548,False,0.98
6.101969,600,15727.366401,False,0.98
12.86091,600,15870.661979,False,0.98
4.308338,600,16033.224628,False,0.98
6.042706,600,16181.138193,False,0.98
9.015123,600,16328.444345,False,0.98
10.855236,600,16489.413351,False,0.98
9.140331,600,16638.238727,False,0.98
10.428183,600,16787.655005,False,0.98
10.395543,600,16948.552671,False,0.98
11.700628,600,17097.361408,False,0.98
11.058244,600,17246.930784,False,0.98
4.03727,600,17398.779836,False,0.98
49.518199,1,17399.117969,True,0.98
4.012902,600,17567.177438,False,0.98
1.591829,600,17721.460077,False,0.98
3.007793,600,17873.799716,False,0.98
8.179889,600,18041.954462,False,0.98
7.138838,600,18195.050281,False,0.98
1.220784,600,18348.623976,False,0.98
5.893039,600,18503.650232,False,0.98
1.65051,600,18675.030949,False,0.98
11.882349,600,18832.458493,False,0.98
2.63512,600,18991.770145,False,0.98
3.387318,600,19163.613115,False,0.98
11.822322,600,19323.654704,False,0.98
2.558177,600,19484.390439,False,0.98
-1.89341,600,19657.805207,False,0.98
7.750277,600,19818.174493,False,0.98
9.831515,600,19979.575615,False,0.98
2.67172,600,20141.680936,False,0.98
3.465755,600,20320.435162,False,0.98
2.027192,600,20483.736829,False,0.98
3.286974,600,20647.763033,False,0.98
4.201602,600,20826.31623,False,0.98
9.081197,600,20998.379182,False,0.98
7.692609,600,21164.982858,False,0.98
3.717103,600,21328.73831,False,0.98
-0.264748,600,21513.466527,False,0.98
4.872228,600,21682.914147,False,0.98
