#{"t_start": 1776667505.0688632, "env_id": "None"}
r,l,t,is_success,fusion_alpha
63.807481,99,635.068689,True,0.99
60.228239,27,636.253302,True,0.99
55.932281,19,637.093038,True,0.99
60.439079,99,641.378438,True,0.99
57.157691,91,645.336218,True,0.99
55.435449,17,646.085258,True,0.99
73.173826,205,655.041086,True,0.99
59.59766,37,656.647132,True,0.99
58.469943,24,657.709942,True,0.99
54.721998,15,658.387525,True,0.99
64.022112,286,670.767289,True,0.99
57.532116,35,672.287117,True,0.99
60.860816,26,673.43981,True,0.99
64.436184,115,678.454667,True,0.99
53.158222,7,678.776082,True,0.99
59.499012,41,680.565638,True,0.99
56.06169,19,681.409369,True,0.99
55.302732,15,682.071748,True,0.99
60.596588,114,687.071987,True,0.99
60.872671,26,688.219916,True,0.99
62.497108,100,692.550678,True,0.99
61.881038,42,704.866218,True,0.99
-8.873251,81,708.385486,False,0.99
59.454462,34,709.877668,True,0.99
61.407899,26,711.019736,True,0.99
55.778424,90,714.94205,True,0.99
61.829908,80,718.469584,True,0.99
58.989004,55,720.870283,True,0.99
66.044305,52,723.166693,True,0.99
61.451117,29,724.438899,True,0.99
65.185248,229,734.493238,True,0.99
62.883742,37,736.119405,True,0.99
54.476298,12,736.660704,True,0.99
61.863628,133,742.451044,True,0.99
52.039877,4,742.644344,True,0.99
61.463428,28,743.878164,True,0.99
63.573649,107,748.537776,True,0.99
66.789061,53,750.849295,True,0.99
58.169856,97,755.08396,True,0.99
56.83778,21,756.01503,True,0.99
59.023429,26,757.165226,True,0.99
58.432998,22,758.133681,True,0.99
61.359959,210,767.254904,True,0.99
62.718283,50,769.433579,True,0.99
57.014387,97,773.629593,True,0.99
63.09271,52,775.92058,True,0.99
59.790751,35,777.460073,True,0.99
58.24248,76,780.789593,True,0.99
57.560463,28,782.029376,True,0.99
62.814009,55,784.53026,True,0.99
59.461872,102,789.154694,True,0.99
57.085823,192,806.81267,True,0.991
66.085075,54,809.236698,True,0.991
-23.166947,303,822.628379,False,0.991
61.763723,26,823.802241,True,0.991
61.923654,108,828.579435,True,0.991
64.720146,242,839.312067,True,0.991
65.527436,130,845.023297,True,0.991
56.132931,113,850.008915,True,0.991
-1.82404,109,854.832874,False,0.991
55.927279,18,855.636199,True,0.991
56.932634,32,857.05496,True,0.991
57.774042,272,869.049834,True,0.991
53.400246,9,869.465185,True,0.991
62.960563,133,875.317385,True,0.991
55.272234,150,881.91861,True,0.991
63.803771,35,883.486348,True,0.991
57.283355,21,884.436479,True,0.991
64.013705,37,886.217395,True,0.991
62.880537,49,888.393518,True,0.991
54.59195,11,888.899044,True,0.991
1.241516,58,891.508517,False,0.991
59.776454,23,892.545353,True,0.991
57.795924,36,904.792549,True,0.991
51.004152,68,907.818635,True,0.991
-27.304554,159,914.803878,False,0.991
53.647923,9,915.233601,True,0.991
62.778498,148,921.835243,True,0.991
61.879284,141,928.082616,True,0.991
64.608998,50,930.32682,True,0.991
61.679027,32,931.820546,True,0.991
68.861511,116,936.975342,True,0.991
58.670793,24,938.068327,True,0.991
58.107024,23,939.120755,True,0.991
65.199312,50,941.351572,True,0.991
56.797908,66,944.27922,True,0.991
55.775408,14,944.93063,True,0.991
58.311237,19,945.796486,True,0.991
58.147004,23,946.847698,True,0.991
62.585056,35,948.417214,True,0.991
-7.640809,60,951.090082,False,0.991
59.806439,26,952.281621,True,0.991
61.614234,25,953.415745,True,0.991
-5.069189,115,958.510719,False,0.991
53.535959,93,962.641228,True,0.991
53.855095,9,963.066154,True,0.991
57.685885,32,964.523412,True,0.991
68.173099,145,970.925204,True,0.991
64.235997,45,972.940356,True,0.991
57.397111,21,973.911846,True,0.991
59.39128,135,979.989265,True,0.991
-2.402301,215,989.481264,False,0.991
-11.884656,61,992.187597,False,0.991
59.894155,25,993.325971,True,0.991
-2.151486,191,1011.488298,False,0.991
64.520208,39,1013.246668,True,0.991
58.166794,49,1015.429773,True,0.991
60.260742,27,1016.674261,True,0.991
49.547151,1,1016.738926,True,0.991
50.1412,1,1016.801573,True,0.991
60.131772,84,1020.538141,True,0.991
61.700712,120,1025.908277,True,0.991
65.526942,49,1028.117869,True,0.991
61.830914,114,1033.192103,True,0.991
66.325301,166,1040.565788,True,0.991
61.099259,61,1043.312603,True,0.991
64.839633,42,1045.342784,True,0.991
61.355225,28,1046.621629,True,0.991
53.401264,10,1047.085422,True,0.991
64.386255,187,1055.319771,True,0.991
57.384392,141,1061.595194,True,0.991
