#{"t_start": 1776183257.2952, "env_id": "None"}
r,l,t,is_success,fusion_alpha
7.909915,600,12957.143425,False,0.97
10.417323,600,13096.778768,False,0.97
3.114167,600,13236.91639,False,0.97
-1.90611,600,13378.260356,False,0.97
12.019595,600,13532.68436,False,0.97
2.777337,600,13675.471152,False,0.97
3.635203,600,13817.144332,False,0.97
4.37676,600,13970.352209,False,0.97
9.434475,600,14113.924561,False,0.97
4.075426,600,14258.492425,False,0.97
3.910646,600,14412.807355,False,0.97
10.352333,600,14557.218805,False,0.97
2.810817,600,14701.505515,False,0.97
11.676212,600,14847.626181,False,0.97
1.972212,600,15007.374355,False,0.97
5.077018,600,15155.169736,False,0.97
3.376468,600,15315.782155,False,0.97
5.591612,600,15478.348733,False,0.97
5.269283,600,15630.231478,False,0.97
3.581841,600,15782.224284,False,0.97
7.33926,600,15935.357883,False,0.97
7.470071,600,16102.956357,False,0.97
1.973935,600,16257.547231,False,0.97
4.509214,600,16413.254385,False,0.97
10.728452,600,16580.735175,False,0.97
11.486497,600,16736.800461,False,0.97
5.095124,600,16894.025002,False,0.97
6.986254,600,17063.52968,False,0.97
6.776856,600,17222.372535,False,0.97
10.410611,600,17381.682243,False,0.97
8.500997,600,17540.955082,False,0.97
5.10282,600,17714.737331,False,0.97
9.616143,600,17876.069016,False,0.97
-1.221772,600,18037.890332,False,0.97
6.429108,600,18208.765968,False,0.97
6.900181,600,18367.943824,False,0.97
0.361169,600,18528.125395,False,0.97
6.83747,600,18689.881626,False,0.97
4.043576,600,18865.597449,False,0.97
6.243581,600,19028.251775,False,0.97
7.870401,600,19192.430358,False,0.97
9.846599,600,19367.385921,False,0.97
8.297183,600,19532.503915,False,0.97
2.305787,600,19696.830265,False,0.97
4.944271,600,19862.466627,False,0.97
1.457203,600,20042.182706,False,0.97
11.565896,600,20208.953355,False,0.97
8.669672,600,20374.745295,False,0.97
6.044208,600,20553.858108,False,0.97
7.014252,600,20721.667637,False,0.97
4.668147,600,20890.270914,False,0.97
11.869193,600,21069.647422,False,0.97
10.421346,600,21239.137027,False,0.97
2.676942,600,21408.750273,False,0.97
3.978688,600,21579.128427,False,0.97
6.897784,600,21764.485846,False,0.97
51.019902,2,21765.136962,True,0.97
7.151849,600,21937.570026,False,0.97
3.095373,600,22110.246395,False,0.97
1.566844,600,22295.706144,False,0.97
8.488222,600,22469.640993,False,0.97
4.125722,600,22645.033131,False,0.97
7.569804,600,22819.207631,False,0.97
13.294744,600,23009.079997,False,0.97
5.805351,600,23184.710017,False,0.97
-1.211862,600,23361.682356,False,0.97
0.322994,600,23549.768505,False,0.97
7.272282,600,23726.711621,False,0.97
5.429741,600,23904.887462,False,0.97
11.565919,600,24095.368108,False,0.97
5.682783,600,24272.650634,False,0.97
6.805456,600,24451.661403,False,0.97
5.568673,600,24630.57271,False,0.97
9.623096,600,24824.864763,False,0.97
-1.967356,600,25005.890779,False,0.97
0.019917,600,25187.094361,False,0.97
6.630351,600,25381.197358,False,0.97
5.680585,600,25563.305704,False,0.97
5.38652,600,25745.93546,False,0.97
11.948456,600,25929.821412,False,0.97
7.177476,600,26128.315194,False,0.97
8.81955,600,26312.669258,False,0.97
4.99075,600,26497.883952,False,0.97
-0.83969,600,26696.101789,False,0.97
1.443799,600,26882.415381,False,0.97
8.357244,600,27069.148687,False,0.97
10.538263,600,27269.528752,False,0.97
10.270287,600,27456.768127,False,0.97
5.804742,600,27644.941491,False,0.97
5.602065,600,27834.033946,False,0.97
0.859646,600,28038.630616,False,0.97
8.202031,600,28227.486713,False,0.97
10.280587,600,28417.932719,False,0.97
4.320757,600,28621.343298,False,0.97
7.764986,600,28813.75363,False,0.97
8.826805,600,29005.639284,False,0.97
2.110972,600,29199.256155,False,0.97
9.345544,600,29406.758041,False,0.97
5.064045,600,29601.093703,False,0.97
8.248427,600,29795.642199,False,0.97
7.474194,600,30003.301218,False,0.97
11.919311,600,30199.530702,False,0.97
5.549223,600,30397.483312,False,0.97
9.469884,600,30594.563357,False,0.97
9.735113,600,30807.456444,False,0.97
-1.461718,600,31005.510339,False,0.97
