#{"t_start": 1774328663.6530607, "env_id": "None"}
r,l,t,is_success,fusion_alpha
7.854411,600,23971.511912,False,0.96
5.528818,600,24175.486579,False,0.96
12.461919,600,24364.001987,False,0.96
5.33628,600,24554.945682,False,0.96
8.090481,600,24761.41056,False,0.96
9.685754,600,24954.455448,False,0.96
9.241948,600,25146.633994,False,0.96
1.483257,600,25340.005982,False,0.96
8.399414,600,25551.889094,False,0.96
10.287948,600,25746.384526,False,0.96
2.996142,600,25941.608037,False,0.96
6.902114,600,26153.947083,False,0.96
4.045183,600,26350.575298,False,0.96
9.872024,600,26548.135606,False,0.96
7.486269,600,26745.873449,False,0.96
5.922196,600,26964.247488,False,0.96
4.449614,600,27170.83548,False,0.96
12.565323,600,27377.454686,False,0.96
