#{"t_start": 1776605778.9724045, "env_id": "None"}
r,l,t,is_success,fusion_alpha
58.352115,19,841.237225,True,0.954
64.959977,33,846.228724,True,0.954
60.831605,22,849.511229,True,0.954
63.469331,30,853.97637,True,0.954
56.849318,18,856.668142,True,0.954
58.617036,21,859.817788,True,0.954
58.582213,23,863.248145,True,0.954
56.827993,13,865.203854,True,0.954
65.922588,67,875.11664,True,0.954
53.409094,8,876.330771,True,0.954
54.00215,10,877.840297,True,0.954
55.736795,62,887.034278,True,0.954
61.895576,30,891.496078,True,0.954
61.908123,25,895.182493,True,0.954
64.387186,32,899.902123,True,0.954
59.427734,70,910.203724,True,0.954
62.251754,27,914.220969,True,0.954
61.45333,24,918.090292,True,0.954
61.372061,23,921.525066,True,0.954
57.516996,70,931.911755,True,0.954
62.073938,27,943.356167,True,0.954
62.674684,31,947.974394,True,0.954
62.064098,26,951.869107,True,0.954
61.526144,29,956.30686,True,0.954
66.720928,39,962.281189,True,0.954
61.560382,68,972.662802,True,0.954
59.357323,21,975.921894,True,0.954
64.081795,79,987.974838,True,0.954
63.624113,29,992.420573,True,0.954
61.053075,24,996.119184,True,0.954
58.268704,21,999.348561,True,0.954
60.877271,57,1008.046123,True,0.954
64.159463,30,1012.648464,True,0.954
54.598896,9,1014.054426,True,0.954
55.748868,43,1020.619344,True,0.954
58.225111,18,1023.395706,True,0.954
56.491169,15,1025.712152,True,0.954
64.005136,55,1033.9867,True,0.954
64.816026,52,1041.7083,True,0.954
59.616492,22,1045.040204,True,0.954
57.601666,16,1047.446784,True,0.954
60.487764,23,1050.926684,True,0.954
56.462035,13,1052.915779,True,0.954
59.723826,66,1062.78628,True,0.954
64.676561,31,1067.433079,True,0.954
61.18631,45,1074.191602,True,0.954
53.911008,9,1075.565603,True,0.954
63.10555,27,1079.60325,True,0.954
62.124121,25,1083.338451,True,0.954
54.10509,13,1085.305312,True,0.954
56.82018,23,1088.749285,True,0.954
63.745962,33,1093.666405,True,0.954
57.722718,19,1096.541722,True,0.954
59.067049,22,1099.885539,True,0.954
62.057159,28,1104.134771,True,0.954
59.376835,27,1108.224998,True,0.954
63.923883,31,1112.957479,True,0.954
63.594234,31,1117.651315,True,0.954
55.354804,11,1119.322027,True,0.954
59.224569,19,1122.217517,True,0.954
62.116333,26,1126.146883,True,0.954
62.311616,54,1134.20931,True,0.954
58.82561,22,1137.522819,True,0.954
62.272363,28,1141.74493,True,0.954
54.72713,13,1143.733913,True,0.954
52.629348,5,1144.520302,True,0.956
55.236229,10,1146.279748,True,0.956
62.234965,27,1150.516941,True,0.956
58.836095,22,1154.273188,True,0.956
63.195316,29,1158.645655,True,0.956
61.617782,23,1162.098902,True,0.956
57.799495,58,1170.78385,True,0.956
